ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45781887,10036,-,MITSUBISHI,Pajero,2001,Jeep,No,CNG,3.5,149000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,4
45759925,17249,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,131200 km,4.0,Variator,Front,04-May,Left wheel,Black,0
45263415,13485,831,TOYOTA,Camry,2011,Sedan,No,Petrol,2.4,110000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Silver,8
45813586,15524,915,BMW,535,2014,Sedan,Yes,Diesel,3,83600 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12
45621377,13485,779,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Petrol,2.5,110000 km,4.0,Tiptronic,Front,04-May,Left wheel,Golden,6
45802936,42052,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,113588 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45816638,13799,528,FORD,Fiesta 1.6,2014,Hatchback,No,Petrol,1.6,134400 km,3.0,Automatic,Front,04-May,Left wheel,Grey,0
45810913,941,781,CHEVROLET,Cruze,2018,Sedan,Yes,Petrol,1.4,39466 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
39301267,80,-,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,1.8,1000 km,4.0,Automatic,4x4,04-May,Left wheel,White,2
45750931,8154,1111,HONDA,FIT,2012,Universal,No,Hybrid,1.3,116000 km,4.0,Variator,Front,04-May,Right-hand drive,White,2
45800288,2000,-,AUDI,A4,1995,Sedan,Yes,Petrol,1.8,100000 km,4.0,Manual,Front,04-May,Left wheel,Black,1
45801461,15624,528,HYUNDAI,Accent,2014,Sedan,Yes,Diesel,1.6,126265 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45644686,5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45753731,5645,-,VOLKSWAGEN,Polo,1998,Hatchback,No,Petrol,1.4,194000 km,4.0,Manual,Front,04-May,Left wheel,Blue,2
45803382,10349,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,639273 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45595979,17249,-,MERCEDES-BENZ,Vito,2005,Goods wagon,No,Diesel,2.2 Turbo,282000 km,4.0,Manual,Rear,02-Mar,Left wheel,White,2
45792244,8311,-,NISSAN,Tiida,2005,Hatchback,No,Petrol,1.5,138000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,2
45635407,6272,-,MERCEDES-BENZ,Smart,2001,Coupe,No,Petrol,0.6 Turbo,126000 km,3.0,Tiptronic,Rear,02-Mar,Left wheel,Silver,6
45793967,27284,1586,NISSAN,Pathfinder,2010,Jeep,Yes,Petrol,4,120000 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
44611283,20,-,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,135000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
42094483,23678,765,MINI,Cooper S,2015,Hatchback,Yes,Petrol,2,20063 km,4.0,Manual,Front,04-May,Left wheel,Red,8
45784759,25000,-,NISSAN,Qashqai Advance CVT,2018,Jeep,Yes,Petrol,2.0 Turbo,35447 km,4.0,Automatic,4x4,>5,Left wheel,Red,12
45809529,16320,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,111774 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45813328,31988,1017,LEXUS,NX 200,2017,Jeep,Yes,Petrol,2,54120 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,12
45761360,15681,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,0
45809878,68144,831,HONDA,Civic,2018,Sedan,Yes,Petrol,1.5,42857 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45776542,12544,-,FORD,Transit,2003,Microbus,Yes,Diesel,2.0 Turbo,300000 km,4.0,Manual,Front,04-May,Left wheel,Yellow,1
45801009,3763,-,OPEL,Astra,2001,Hatchback,No,Petrol,1.8,1000 km,4.0,Manual,Front,04-May,Right-hand drive,Silver,6
45781415,2666,-,OPEL,Omega b,1997,Sedan,No,CNG,2,200000 km,4.0,Automatic,Rear,04-May,Left wheel,Silver,0
45816571,1490,697,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.8,178686 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45766341,392,1086,DODGE,Avenger,2012,Sedan,Yes,Petrol,3.6,350421 km,6.0,Automatic,Front,02-Mar,Left wheel,Grey,12
45773905,11290,1277,HYUNDAI,Santa FE,2018,Sedan,Yes,Petrol,2.4,44240 km,4.0,Automatic,4x4,04-May,Left wheel,White,12
45759056,17405,822,KIA,Cerato,2017,Sedan,Yes,Diesel,1.6,28888 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45782022,12231,-,MERCEDES-BENZ,ML 350,2003,Jeep,Yes,CNG,3.7,321600 km,6.0,Tiptronic,4x4,>5,Left wheel,Black,0
45803174,18760,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,245705 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45806604,4077,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,173605 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45644941,549,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,269013 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12
45788674,21482,585,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,123000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
45801948,19946,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,58317 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45751267,1568,749,CHEVROLET,Equinox,2014,Jeep,Yes,Petrol,2.4,251514 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45793417,17562,-,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,13500 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,4
45797320,8320,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,149691 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45798505,10976,-,HONDA,Odyssey,2008,Minivan,No,LPG,2.4,20000 km,4.0,Variator,Front,04-May,Right-hand drive,Grey,6
45709410,2822,-,MERCEDES-BENZ,A 190,1987,Sedan,No,Petrol,2,240000 km,4.0,Manual,Rear,04-May,Left wheel,Green,0
45666470,35438,-,BMW,550 M Packet,2011,Sedan,Yes,Petrol,4.4 Turbo,132000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Grey,12
45619733,11133,765,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2,99542 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45797122,13630,966,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,104157 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45766236,1490,934,NISSAN,Altima,2015,Sedan,Yes,Petrol,2.5,124403 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45803800,67934,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,13940 km,4.0,Automatic,Front,04-May,Left wheel,White,4
44659258,21012,1051,KIA,Optima,2016,Sedan,No,Petrol,2.4,910000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
45655664,314,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12
45690156,12858,530,FORD,Fiesta,2013,Sedan,No,Petrol,1.6,86000 km,4.0,Variator,Front,04-May,Left wheel,Blue,10
45660254,941,1055,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,361603 km,6.0,Automatic,Front,04-May,Left wheel,Black,12
45769882,314,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12
45787428,11000,-,BMW,X5,2001,Jeep,Yes,Petrol,3,11111 km,6.0,Automatic,4x4,04-May,Left wheel,Black,6
45441578,8154,753,KIA,Optima,2012,Sedan,No,Petrol,2.4,178892 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
45637930,15367,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,114000 km,4.0,Variator,Front,04-May,Left wheel,Silver,8
44308137,18100,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,115000 km,2.0,Automatic,Front,04-May,Left wheel,Black,6
45812653,3450,738,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,1.4,46261 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45545175,14113,-,ISUZU,VehiCross,1997,Jeep,Yes,Petrol,3.2,240000 km,6.0,Automatic,4x4,02-Mar,Left wheel,Grey,6
45803716,36711,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,90000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
